,LiquidityData_1,LiquidityData_2,LiquidityData_3,LiquidityData_4,LiquidityData_5,LiquidityData_6,LiquidityData_7,LiquidityData_8,LiquidityData_9,LiquidityData_10,LiquidityData_11,LiquidityData_12,LiquidityData_13,LiquidityData_14,LiquidityData_15,LiquidityData_16,LiquidityData_17,LiquidityData_18,LiquidityData_19,LiquidityData_20,LiquidityData_21,LiquidityData_22,LiquidityData_23,LiquidityData_24,LiquidityData_25,id,Color
36,0.6453991485812796,0.6275837959625343,0.6403913988426904,0.6548063620732624,0.6331892220470429,0.6283706775422209,0.6503786059484643,0.6794702368450996,0.6880039233699694,0.674386451358361,0.6721142202799403,0.6693751650733462,0.6416928479272954,0.6575807827441122,0.6510629276818097,0.6420076005591699,0.6162739204936017,0.6146683284163987,0.6289577442488632,0.6137205339743496,0.5929150313527953,0.6101503903577494,0.6158831321135778,0.6099346610257903,0.5936541695557367,5bb7eb2ae815641f3416415d,gray
37,0.6453991485812796,0.6275837959625343,0.6403913988426904,0.6548063620732624,0.6331892220470429,0.6283706775422209,0.6503786059484643,0.6794702368450996,0.6880039233699694,0.674386451358361,0.6721142202799403,0.6693751650733462,0.6416928479272954,0.6575807827441122,0.6510629276818097,0.6420076005591699,0.6162739204936017,0.6146683284163987,0.6289577442488632,0.6137205339743496,0.5929150313527953,0.6101503903577494,0.6158831321135778,0.6099346610257903,0.5936541695557367,5bb7eb2ae815641f3416415e,gray
38,0.1509882800012958,0.14460338057735225,0.14919353705652086,0.1543597603919043,0.14661232659957574,0.14488539350476215,0.15277288315542234,0.16319912288968752,0.16625753724402512,0.16137712925754485,0.16056277732109148,0.15958111883893875,0.14965996742634935,0.15535409361236766,0.1530181393417317,0.14977277259731328,0.14054999926563574,0.1399745661463364,0.14509579416071738,0.13963488315961353,0.13217833461151218,0.13835536832716272,0.14040994340730412,0.13827805242346827,0.1324432366422028,5bb7eb2ae815641f3416415f,blue
39,0.1509882800012958,0.14460338057735225,0.14919353705652086,0.1543597603919043,0.14661232659957574,0.14488539350476215,0.15277288315542234,0.16319912288968752,0.16625753724402512,0.16137712925754485,0.16056277732109148,0.15958111883893875,0.14965996742634935,0.15535409361236766,0.1530181393417317,0.14977277259731328,0.14054999926563574,0.1399745661463364,0.14509579416071738,0.13963488315961353,0.13217833461151218,0.13835536832716272,0.14040994340730412,0.13827805242346827,0.1324432366422028,5bb7eb2ae815641f34164160,blue
40,0.2455693389379865,0.24130075923275826,0.2443694761364772,0.24782331849449415,0.24264382599857204,0.2414892969964135,0.2467624228536116,0.25373281226407474,0.25577749371890657,0.25251473120675155,0.25197030193417397,0.2513140210445067,0.24468130488715195,0.24848807299151685,0.2469263871559365,0.24475671999261397,0.2385908996005359,0.2382061978266057,0.2416299588785113,0.2379791051494839,0.2329940819423657,0.2371236944869672,0.23849726623926001,0.2370720054820999,0.23317118033609124,5bb96503ddad08160909b5f0,purple
41,0.6453991485812796,0.6275837959625343,0.6403913988426904,0.6548063620732624,0.6331892220470429,0.6283706775422209,0.6503786059484643,0.6794702368450996,0.6880039233699694,0.674386451358361,0.6721142202799403,0.6693751650733462,0.6416928479272954,0.6575807827441122,0.6510629276818097,0.6420076005591699,0.6162739204936017,0.6146683284163987,0.6289577442488632,0.6137205339743496,0.5929150313527953,0.6101503903577494,0.6158831321135778,0.6099346610257903,0.5936541695557367,5bb96503ddad08160909b5f2,gray
42,0.6453991485812796,0.6275837959625343,0.6403913988426904,0.6548063620732624,0.6331892220470429,0.6283706775422209,0.6503786059484643,0.6794702368450996,0.6880039233699694,0.674386451358361,0.6721142202799403,0.6693751650733462,0.6416928479272954,0.6575807827441122,0.6510629276818097,0.6420076005591699,0.6162739204936017,0.6146683284163987,0.6289577442488632,0.6137205339743496,0.5929150313527953,0.6101503903577494,0.6158831321135778,0.6099346610257903,0.5936541695557367,5bb96703ddad08160909b603,gray
43,0.6453991485812796,0.6275837959625343,0.6403913988426904,0.6548063620732624,0.6331892220470429,0.6283706775422209,0.6503786059484643,0.6794702368450996,0.6880039233699694,0.674386451358361,0.6721142202799403,0.6693751650733462,0.6416928479272954,0.6575807827441122,0.6510629276818097,0.6420076005591699,0.6162739204936017,0.6146683284163987,0.6289577442488632,0.6137205339743496,0.5929150313527953,0.6101503903577494,0.6158831321135778,0.6099346610257903,0.5936541695557367,5bb96703ddad08160909b604,gray
44,0.6453991485812796,0.6275837959625343,0.6403913988426904,0.6548063620732624,0.6331892220470429,0.6283706775422209,0.6503786059484643,0.6794702368450996,0.6880039233699694,0.674386451358361,0.6721142202799403,0.6693751650733462,0.6416928479272954,0.6575807827441122,0.6510629276818097,0.6420076005591699,0.6162739204936017,0.6146683284163987,0.6289577442488632,0.6137205339743496,0.5929150313527953,0.6101503903577494,0.6158831321135778,0.6099346610257903,0.5936541695557367,5bb96703ddad08160909b605,gray
45,0.6453991485812796,0.6275837959625343,0.6403913988426904,0.6548063620732624,0.6331892220470429,0.6283706775422209,0.6503786059484643,0.6794702368450996,0.6880039233699694,0.674386451358361,0.6721142202799403,0.6693751650733462,0.6416928479272954,0.6575807827441122,0.6510629276818097,0.6420076005591699,0.6162739204936017,0.6146683284163987,0.6289577442488632,0.6137205339743496,0.5929150313527953,0.6101503903577494,0.6158831321135778,0.6099346610257903,0.5936541695557367,5bb96703ddad08160909b606,gray
46,0.6453991485812796,0.6275837959625343,0.6403913988426904,0.6548063620732624,0.6331892220470429,0.6283706775422209,0.6503786059484643,0.6794702368450996,0.6880039233699694,0.674386451358361,0.6721142202799403,0.6693751650733462,0.6416928479272954,0.6575807827441122,0.6510629276818097,0.6420076005591699,0.6162739204936017,0.6146683284163987,0.6289577442488632,0.6137205339743496,0.5929150313527953,0.6101503903577494,0.6158831321135778,0.6099346610257903,0.5936541695557367,5bb96703ddad08160909b607,gray
