0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.03902814849980454,-0.08110954526476262,-0.0725736834192049,-0.008841091180603994,-0.009810444610004831,0.03061449080334697,-0.007302818738074078,-0.020539024423106678,0.03841400278955531,0.06903125673676291,0.06936183639660926,-0.005031201745199212,0.014774099303436747,-0.010756978770266786,0.001510804940080883,0.0758978623151775,0.12494318795525301,0.030950586898980267,0.049086431549648785,0.05704313592373917,0.04612487153042892,0.08411897361068552,0.017546396907576794,0.01121839408419868,0.02162958042157621,-0.0057926676860231355,-0.02548426341948687,-0.044635808571661585,-0.031256189295662595,0.02005667565176698
-0.11481754801358522,-0.3623896510206557,-0.385491242931113,0.028375889660348375,0.09240758181339993,0.20739635961226235,0.29755255861221813,0.24801098175418865,-0.028513093890712483,0.26310184138571446,0.23714324166168765,0.29200052296839196,0.23684845395517412,0.020753164878378798,0.06856027921282444,0.11603592163378229,-0.4797195091177095,-0.014132822250526152,-0.0455842843209056,-0.04874802491381564,-0.13515703459503353,-0.22462381383583374,-0.21538151602687014,-0.14407980236637194,0.0071176664237927526,-0.007711658416696396,-0.010875644323185336,-0.09390212241963788,-0.009187478726768228,-0.13183127713545423
-0.046030406125509474,-0.05959018231830346,0.038539633613048324,0.04829172260416883,0.031944329194787804,0.01667430636150883,-0.14977288868498706,-0.1368515590635025,-0.13652240537607294,-0.08217060899686764,-0.05034520944203481,-0.052707792013779835,-0.02963441271554342,-0.02062903165345192,-0.01983979609331718,-0.30061913935084916,-0.020656789451009364,0.012358398090087904,0.010531736619019095,0.014688837697097447,-0.027832650322512486,-0.0037471017308270647,-0.03806689018789261,-0.006919348757179701,-0.1384558008166487,-0.1726265054487602,-0.06462150351096618,0.025463591590260234,-0.021416134999094137,0.05092230993515166
-0.046581990397552835,-0.0802325641807651,-0.07161550057727259,0.017312742698634503,-0.02591448157104795,0.0032630679383624313,-0.03730739599112279,-0.07749208031581083,0.026841258409736377,0.06710054045575797,0.04151298193546,0.017183561434691505,-0.02135602000818321,-0.021981301373584797,-0.02525475882958992,-0.04685328545751522,-0.02456638551440278,0.014091386950995375,0.013110759326134305,0.011059730688409531,-0.04423395966153188,-0.023566160176204005,-0.05096723977546725,-0.0115222351135458,-0.002628189456274511,0.026005457643718106,0.04628340576235545,0.0662988970485871,-0.02170533131189738,0.01598760169477515
1.613714617643017,3.066170549100854,3.6742254094870166,2.7229860147652243,4.705469382066464,3.781660714624517,6.07672192243037,2.387487170350926,-0.05695156492146469,6.846908921027167,3.3808699121390213,3.345669026105085,-1.1383322973710468,-0.11534181359283781,-0.12731281141627318,3.465684202451048,-0.8984907997204895,-0.7077115806000551,-1.4789928572805213,-3.3799534768130997,22.63783257020076,18.350522855784593,11.532390951679224,5.055960057476652,-9.266107560374563,-3.340248184849582,-1.8510774382731725,0.8433745555529335,2.013406104522011,-3.546249926908683
0.0795573303687637,-0.0832487974695078,-0.07127767619255715,-0.002284010726408784,-0.036034287301228735,0.005861710076382682,-0.03063720071548881,-0.057548726719889594,-0.009759654281239745,0.033764806505184215,0.03627037423072894,-0.006208145960579054,-0.04703938351197053,-0.023075815128226155,-0.030718654589372462,-0.25491272073037324,-0.012151980891626283,0.013128868119463398,0.01260280928956021,0.010789093124509716,-0.04713466393993034,-0.04043071500206337,-0.06770425746901755,-0.030115909011545254,-0.06915712925988465,-0.07182901472670435,-0.04464611162491047,-0.01658665182591694,-0.02510804971736846,0.0847745694203129
0.004062275983302426,0.004492231425534221,0.0362432397964217,0.008916091247494968,0.008206080716051407,0.13512269530356444,0.06197387783862719,8.253857884060831e-07,-0.0881327563191862,-0.24224645245873958,-0.15324322829540207,-0.21515927087254372,-0.15440579250427663,-0.033792794111677196,-0.04956315709019763,-0.07952433197321512,-0.016901947121151423,0.013848321474884613,0.012210397346499922,0.012128024094261478,-0.01484348489066062,-0.001652384071495525,-0.021132958827300607,0.009306699314257578,-0.025806392196446006,-0.015331088421199648,-0.0021166650353848498,0.010766516017217247,-0.021796971060242122,0.0671620003860837
-0.045203903820577665,-0.09303114965360013,-0.08216116624711828,-0.0013930835202273838,-0.049800718604341,0.014466590474431454,-0.021548180255730083,-0.04496417057173524,-0.028327986429387986,-0.00010019079637847436,-0.015593438731846078,-0.0654491883290429,-0.014783957307562722,-0.022631832493402664,-0.02535958786980646,-0.038747082785780165,-0.05820347125636507,0.010963081734742227,0.007954397267541179,0.008126098087272183,-0.0418871442514474,-0.04239542308164254,-0.05296602318159987,-0.019357144912526946,-0.016055950175382878,-0.013655937406072599,-0.013464618058404182,-0.00940855056455684,-0.027831799870372702,0.06973730493072051
-0.13105627054170133,-0.10256939810686806,-0.09804612880841469,0.010239390866190513,-0.03383873719118999,-0.03271354750368351,-0.027986267284708623,-0.05205617985555139,-0.021965547810084245,0.006276727865235906,-0.055012008497381706,-0.05654585365691271,-0.04670205816950335,-0.005803103090176856,0.010252879992938993,-0.09883235812595202,0.05297462962381697,0.009531465937640166,-0.003657452092623997,-0.026191123942892334,0.12074306272602,0.21529496935022427,0.15279253069191207,0.12141337755222331,-0.061106176239696074,0.008224763585657446,-0.005271322496853183,-0.021903344315114634,-0.03238846994296598,-0.04655802756550638
-0.06986160123455185,0.09090374654630921,0.027423223547439996,0.05459852755549298,1.3387645274210942,0.3743842551610311,0.3046012572009518,0.11263924235835923,-1.6639402078538257,-0.5286436030945753,-0.1094060018333848,0.1025489961580385,1.0702838672085775,0.030531803332780678,0.010050968059233778,-0.046875335739583815,-0.9698787544322784,-0.04975681740884968,-0.05426581010652735,-0.014238621624528582,-0.08308654794008596,-0.12732577505465373,-0.10184306870798183,-0.05797227271564752,-0.011609161088352603,-0.017094179985754923,-0.03890780533250131,0.07540127388430132,0.054900282650650556,0.025772747848541437
