20090430 000792.SZ
20090430 000568.SZ
20090430 002128.SZ
20090430 600588.SH
20090430 600369.SH
20090430 600366.SH
20090430 000869.SZ
20090430 000858.SZ
20090430 600519.SH
20090430 600276.SH
20090430 600809.SH
20090430 000983.SZ
20090430 600970.SH
20090430 000597.SZ
20090430 000950.SZ
20090430 000416.SZ
20090430 601699.SH
20090430 600195.SH
20090430 000988.SZ
20090430 600983.SH
20090430 601001.SH
20090430 000540.SZ
20090430 600818.SH
20090430 600729.SH
20090430 000651.SZ
20090430 600889.SH
20090430 600348.SH
20090430 600329.SH
20090430 000895.SZ
20090430 002093.SZ
20090430 600202.SH
20090430 002022.SZ
20090430 002001.SZ
20090430 600845.SH
20090430 002152.SZ
20090430 000780.SZ
20090430 600000.SH
20090430 600511.SH
20090430 600785.SH
20090430 000987.SZ
20090430 600547.SH
20090430 600779.SH
20090430 000816.SZ
20090430 000566.SZ
20090430 600561.SH
20090430 600123.SH
20090430 000937.SZ
20090430 000887.SZ
20090430 600167.SH
20090430 600719.SH
20090831 600505.SH
20090831 000792.SZ
20090831 600734.SH
20090831 000568.SZ
20090831 600519.SH
20090831 600970.SH
20090831 600369.SH
20090831 600272.SH
20090831 600547.SH
20090831 002128.SZ
20090831 002281.SZ
20090831 000869.SZ
20090831 000597.SZ
20090831 600348.SH
20090831 002001.SZ
20090831 600216.SH
20090831 600276.SH
20090831 002215.SZ
20090831 600366.SH
20090831 600983.SH
20090831 000877.SZ
20090831 600202.SH
20090831 000651.SZ
20090831 600588.SH
20090831 000540.SZ
20090831 002022.SZ
20090831 000950.SZ
20090831 600809.SH
20090831 600000.SH
20090831 000895.SZ
20090831 600123.SH
20090831 600845.SH
20090831 002038.SZ
20090831 000887.SZ
20090831 601699.SH
20090831 000983.SZ
20090831 600511.SH
20090831 600089.SH
20090831 002202.SZ
20090831 600517.SH
20090831 600139.SH
20090831 000718.SZ
20090831 002024.SZ
20090831 600522.SH
20090831 002152.SZ
20090831 600195.SH
20090831 000858.SZ
20090831 600785.SH
20090831 002093.SZ
20090831 000816.SZ
20091102 000425.SZ
20091102 600505.SH
20091102 600216.SH
20091102 000540.SZ
20091102 000568.SZ
20091102 600970.SH
20091102 000792.SZ
20091102 000877.SZ
20091102 002001.SZ
20091102 600519.SH
20091102 600139.SH
20091102 000869.SZ
20091102 600369.SH
20091102 600348.SH
20091102 002202.SZ
20091102 600547.SH
20091102 000895.SZ
20091102 000011.SZ
20091102 600366.SH
20091102 000597.SZ
20091102 000651.SZ
20091102 002022.SZ
20091102 000718.SZ
20091102 002128.SZ
20091102 000887.SZ
20091102 600809.SH
20091102 600971.SH
20091102 002038.SZ
20091102 600202.SH
20091102 600983.SH
20091102 600276.SH
20091102 002096.SZ
20091102 600089.SH
20091102 601699.SH
20091102 600511.SH
20091102 600097.SH
20091102 000983.SZ
20091102 600272.SH
20091102 600123.SH
20091102 002024.SZ
20091102 600720.SH
20091102 002215.SZ
20091102 600517.SH
20091102 600845.SH
20091102 000880.SZ
20091102 600522.SH
20091102 600000.SH
20091102 600600.SH
20091102 600449.SH
20091102 600818.SH
20100430 000792.SZ
20100430 600807.SH
20100430 000533.SZ
20100430 000848.SZ
20100430 600812.SH
20100430 000568.SZ
20100430 600809.SH
20100430 000608.SZ
20100430 002128.SZ
20100430 000014.SZ
20100430 600081.SH
20100430 000537.SZ
20100430 002041.SZ
20100430 002304.SZ
20100430 000338.SZ
20100430 600029.SH
20100430 600745.SH
20100430 600166.SH
20100430 600970.SH
20100430 000869.SZ
20100430 002007.SZ
20100430 600031.SH
20100430 600816.SH
20100430 000425.SZ
20100430 000933.SZ
20100430 600623.SH
20100430 000776.SZ
20100430 000858.SZ
20100430 600238.SH
20100430 600983.SH
20100430 000540.SZ
20100430 000550.SZ
20100430 600216.SH
20100430 600805.SH
20100430 600663.SH
20100430 600660.SH
20100430 000988.SZ
20100430 600153.SH
20100430 600252.SH
20100430 000528.SZ
20100430 000596.SZ
20100430 600547.SH
20100430 000612.SZ
20100430 000536.SZ
20100430 600195.SH
20100430 000800.SZ
20100430 600703.SH
20100430 601111.SH
20100430 600161.SH
20100430 000887.SZ
20100830 600031.SH
20100830 600712.SH
20100830 600081.SH
20100830 000425.SZ
20100830 600869.SH
20100830 600970.SH
20100830 600115.SH
20100830 600166.SH
20100830 000568.SZ
20100830 000338.SZ
20100830 600375.SH
20100830 000792.SZ
20100830 002128.SZ
20100830 600812.SH
20100830 600805.SH
20100830 000528.SZ
20100830 000608.SZ
20100830 000550.SZ
20100830 000157.SZ
20100830 000533.SZ
20100830 002304.SZ
20100830 600745.SH
20100830 600809.SH
20100830 000776.SZ
20100830 000933.SZ
20100830 000869.SZ
20100830 600216.SH
20100830 600815.SH
20100830 600111.SH
20100830 600660.SH
20100830 600807.SH
20100830 600983.SH
20100830 600348.SH
20100830 000887.SZ
20100830 600547.SH
20100830 002041.SZ
20100830 600029.SH
20100830 601111.SH
20100830 000537.SZ
20100830 000951.SZ
20100830 600816.SH
20100830 600066.SH
20100830 002007.SZ
20100830 000011.SZ
20100830 000848.SZ
20100830 002063.SZ
20100830 000800.SZ
20100830 600252.SH
20100830 000893.SZ
20100830 000895.SZ
20101101 600115.SH
20101101 600031.SH
20101101 600029.SH
20101101 600970.SH
20101101 600081.SH
20101101 000568.SZ
20101101 600375.SH
20101101 601111.SH
20101101 000338.SZ
20101101 600712.SH
20101101 600869.SH
20101101 600805.SH
20101101 002128.SZ
20101101 600111.SH
20101101 000792.SZ
20101101 000776.SZ
20101101 600809.SH
20101101 002005.SZ
20101101 600816.SH
20101101 600238.SH
20101101 600547.SH
20101101 000869.SZ
20101101 600348.SH
20101101 000893.SZ
20101101 002202.SZ
20101101 000157.SZ
20101101 600216.SH
20101101 000528.SZ
20101101 002304.SZ
20101101 000550.SZ
20101101 600660.SH
20101101 000887.SZ
20101101 600166.SH
20101101 000651.SZ
20101101 600812.SH
20101101 002007.SZ
20101101 000425.SZ
20101101 600066.SH
20101101 000933.SZ
20101101 000895.SZ
20101101 600971.SH
20101101 600983.SH
20101101 002081.SZ
20101101 002022.SZ
20101101 600511.SH
20101101 000608.SZ
20101101 002001.SZ
20101101 601699.SH
20101101 000983.SZ
20101101 000951.SZ
20110503 600876.SH
20110503 000011.SZ
20110503 600636.SH
20110503 600784.SH
20110503 600809.SH
