0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-1.4061997271192705,-0.07383448220478094,-1.0468224719653794,-0.145042682244981,-0.04855221111803851,-0.07837518365999409,0.7119926788181309,-0.10773476944590663,0.7712538410882839,-0.17571983990612058,-0.27218401618970794,-0.06761689540463998,-0.0880401588568833,-0.02684807432255757,-0.014900954775314747,0.04101912550891384,0.05259119059297906,0.01854720960959476,-0.000727308028030501,0.016848608970417484,-0.006367702649119163,-0.00027566023827197556,-0.059852575830125244,-0.018028137557038474,-0.0791609177462872,-0.0516419672906633,-0.11181767283551158,-0.03945835542882412,-0.06492132636815999,0.1921995315184827
-0.2596256025694671,-0.17132533731619892,0.11393067450588384,0.1148535464277557,0.4051891726199694,-0.08350679793206739,-0.03841214897962567,0.04146692995819137,0.052808648044379354,0.11431316020555453,0.21643973340349446,0.1110877873677567,-0.031212438722548173,0.0009637997278540318,0.0017659904145953323,0.06203865825127814,-0.061872438522745495,-0.010984493130743313,-0.0980397046095406,-0.029955823040863937,-0.11978677585776074,-0.015323297113296313,-0.04882719386942806,0.006193966271584391,0.041269946566686116,0.05469512524324216,0.09617295486971103,0.05003052533943858,-0.031723521529049684,-0.0787728266170149
-0.20953494268792466,0.6268783997746529,0.18323438610842352,0.6209839058072648,0.2720700452080941,-0.4405893499108926,-0.3449598714027048,-0.4253823676008977,-0.18869556698039644,0.02858765948255112,-0.023585215938273483,-0.04571497577345874,0.05762643840810133,0.06894244902693668,0.3437998991935232,0.09023329769538285,-0.6442559512454719,-0.2334776942111767,-0.6830350412083355,0.16375043857298036,0.1792170476749754,0.1550613516932826,0.6711094102922444,-0.05264445177818327,-0.043179258911107965,0.14137905073300458,1.3738544899539606,1.202248941587272,0.14972615297043734,-0.11794812117381295
-0.3882016894506572,-0.2811900797126877,-0.3442243923613431,0.30064182713979654,-0.03647609404729551,0.5275983511136784,0.22714420864531615,0.02735666720374373,-0.06841435174689466,-0.4159415232994329,-0.23857012527632926,0.09686959447298325,0.06232129384368893,0.06813798651087291,-0.15450854930553967,-0.38084925889239213,0.013003465005385975,-0.0176131366322266,-0.09516038680198283,0.32850115976672073,0.031676015141943924,0.0032748490599595866,0.023804760085496285,-0.287460739128526,0.0461573641742368,0.9469315192713144,1.247924114887312,0.5446919549668259,-0.020180777862938197,-0.6986418765616107
0.1475480530550745,-0.2786519897730009,0.07631186096947742,0.18041899744792803,0.014295300182507997,0.01526533435709487,0.16683228035519523,-0.18086922607042594,0.16392933782393515,0.3223790081574092,0.15577482317726193,0.1515178784867136,-0.20045594866367883,-0.10868662126522505,-0.11770735332969574,0.022795875347352328,-0.12981371030540076,-0.18866221825620172,-0.3474889618590575,-0.11015292892728332,0.45001717678530223,0.15782546802768715,0.0231004623798899,-0.03196744295884889,-0.5359425961572579,-0.2908727197325671,-0.3799877200195953,0.21127324244592996,0.03720235333659231,-0.001456392667289464
-0.2519923061846644,-0.4047495914027616,-0.18211744289490894,-0.024066079935574185,0.033096095872304096,-0.724666351136658,-0.013055099719150502,0.07578039653014379,0.13077793991082717,0.7649244621441774,0.38397984323390066,0.013768622076545717,-0.6294955059283349,-0.1350525270401792,0.977552056049654,0.3977254352453615,0.15714780649103827,-0.05224966907243556,-1.1721593080098665,-0.32719721621652414,0.10537394581515833,-0.06345494298149268,-0.10076399995875084,0.2754993889289429,0.445402806460054,0.3206384930868776,0.6319733160855543,0.4849913611916947,-0.10146747601311408,-0.04884914533733585
-0.2030951692975355,-0.037806271714510994,-0.16946129458946807,0.06934462222499226,-0.10060581393002727,-0.0331800497680807,-0.05019343453193334,-0.10162754425083056,0.1405934909886776,0.1543183582697118,0.13579179874400008,0.31645949576635174,0.10735336578788189,0.11333000465108613,0.3169906530506261,-0.04249769391915926,0.03597308189587108,-0.008520123224667348,-0.12459160642452259,-0.026646470459194594,0.2140587486825662,0.041069726723441446,0.1059748902371995,0.14560024274002706,-0.3663537807048472,-0.13132332466707122,-0.09895804944518839,0.04910505357319214,-0.018183348943267723,0.0861914403385216
0.536872858899663,-0.06679484783286387,0.28704254626500414,0.08567265155589125,-0.016727266351724033,-0.06868522421259819,-0.11358556195472869,-0.17939828110376466,-0.36282602840020006,-0.30187814953269415,-0.4678771563205605,-0.10511598277059733,-0.018909517299291988,-0.06791600195727461,0.6720562924972089,0.27880854327572124,0.17033813263055442,0.19790848780719558,-0.14148543034432565,0.02810489022762113,-0.03257868141298615,-0.11535268153608036,0.5989217342267307,0.2343042616057325,-0.20426683867414386,-0.14664972391127246,-1.1143894174586544,-0.4853057615000786,-0.006526013651323379,0.060507296498907376
-0.7380400728647809,-1.6563077697173394,-0.18282851192564328,-0.7997755992144415,-0.8093634988822525,-0.024163906715564093,0.005233752308247802,0.3274145655938897,0.6685872425008009,0.5042853387855104,-0.9394852028935455,-0.25761978317091894,-1.0580928922323163,0.4701437691019109,1.2526540817979235,0.11652621326723311,1.273870590004977,-0.09791204620233991,-0.37628239595563967,-0.28988275863320206,0.06724798318867099,0.028858780895562843,0.1543746407747934,0.3812887783850542,-0.19713424405200078,0.03252679488195798,-0.0111990582290185,-0.08611906408056497,0.005316288653219085,0.08680398845534346
-0.11045100623121955,-0.03089091869779896,-0.43817951625192386,0.3697627024645954,4.707652483097353,1.0225412436421422,0.45249385407824844,0.030360502862363012,-4.201009143300157,-1.1896428608378937,-1.166871655824111,0.13637785785363346,2.4386188780635605,0.8430860022852185,0.6151022209846676,-0.41931384060661686,-1.883896818587096,-0.46766325212639676,-0.3422584157577376,0.1135880693017357,-0.15088087929043625,-0.14026689736867545,-0.9847824907799663,-0.27635800429351953,-0.043226109881965576,-0.15267500180573673,-0.26822588281351195,0.2566529235936509,0.6363448163440109,0.21461377725846628
