20120502 000596.SZ
20120502 300310.SZ
20120502 300298.SZ
20120502 300305.SZ
20120502 601515.SH
20120502 300157.SZ
20120502 002662.SZ
20120502 600123.SH
20120502 300303.SZ
20120502 000776.SZ
20120502 000848.SZ
20120502 600031.SH
20120502 300223.SZ
20120502 002601.SZ
20120502 600779.SH
20120502 002672.SZ
20120502 600682.SH
20120502 600199.SH
20120830 300309.SZ
20120830 000537.SZ
20120830 600519.SH
20120830 600340.SH
20120830 601166.SH
20120830 002304.SZ
20120830 000568.SZ
20120830 600715.SH
20120830 300349.SZ
20120830 000001.SZ
20120830 601318.SH
20120830 600809.SH
20120830 000603.SZ
20120830 600694.SH
20120830 600547.SH
20120830 300326.SZ
20120830 000970.SZ
20120830 300347.SZ
20120830 300333.SZ
20120830 600111.SH
20120830 600036.SH
20120830 300346.SZ
20120830 000858.SZ
20120830 600031.SH
20120830 600166.SH
20120830 600684.SH
20120830 600315.SH
20120830 600690.SH
20120830 603077.SH
20120830 000415.SZ
20120830 000799.SZ
20120830 300343.SZ
20120830 600552.SH
20120830 300336.SZ
20120830 600403.SH
20120830 002680.SZ
20120830 600816.SH
20120830 000869.SZ
20120830 600086.SH
20120830 300342.SZ
20120830 000028.SZ
20120830 000651.SZ
20120830 002671.SZ
20120830 002692.SZ
20120830 600436.SH
20120830 000963.SZ
20120830 600805.SH
20120830 600199.SH
20120830 000413.SZ
20120830 600193.SH
20121031 000737.SZ
20121031 300191.SZ
20121031 600519.SH
20121031 002304.SZ
20121031 000603.SZ
20121031 600340.SH
20121031 000568.SZ
20121031 600809.SH
20121031 601166.SH
20121031 600684.SH
20121031 600180.SH
20121031 000413.SZ
20121031 000537.SZ
20121031 300349.SZ
20121031 000858.SZ
20121031 000799.SZ
20121031 002701.SZ
20121031 002671.SZ
20121031 000651.SZ
20121031 600547.SH
20121031 600690.SH
20121031 002700.SZ
20121031 000001.SZ
20121031 600715.SH
20121031 600694.SH
20121031 600111.SH
20121031 600552.SH
20121031 600315.SH
20121031 000895.SZ
20121031 600436.SH
20121031 601515.SH
20121031 000028.SZ
20121031 600086.SH
20121031 002699.SZ
20121031 600031.SH
20121031 000049.SZ
20121031 601336.SH
20121031 300347.SZ
20121031 000430.SZ
20121031 000963.SZ
20121031 300355.SZ
20121031 002236.SZ
20121031 000970.SZ
20121031 300353.SZ
20121031 600309.SH
20121031 000671.SZ
20121031 600612.SH
20121031 000661.SZ
20121031 002456.SZ
20121031 601318.SH
20130502 002016.SZ
20130502 600892.SH
20130502 000757.SZ
20130502 600519.SH
20130502 002142.SZ
20130502 600715.SH
20130502 000922.SZ
20130502 600695.SH
20130502 000672.SZ
20130502 002304.SZ
20130502 600086.SH
20130502 000752.SZ
20130502 000848.SZ
20130502 600280.SH
20130502 601166.SH
20130502 600809.SH
20130502 600620.SH
20130502 600067.SH
20130502 601009.SH
20130502 600684.SH
20130502 600658.SH
20130502 600694.SH
20130502 000011.SZ
20130502 600180.SH
20130502 600681.SH
20130502 300288.SZ
20130502 300223.SZ
20130502 000858.SZ
20130502 002399.SZ
20130502 000413.SZ
20130502 600335.SH
20130502 000049.SZ
20130502 600336.SH
20130502 000568.SZ
20130502 600340.SH
20130502 000921.SZ
20130502 000596.SZ
20130502 000869.SZ
20130502 601169.SH
20130502 600729.SH
20130502 600687.SH
20130502 300107.SZ
20130502 000517.SZ
20130502 600201.SH
20130502 600167.SH
20130502 600199.SH
20130502 601633.SH
20130502 000540.SZ
20130502 300348.SZ
20130502 601888.SH
20130830 600892.SH
20130830 000757.SZ
20130830 600695.SH
20130830 600519.SH
20130830 600340.SH
20130830 600462.SH
20130830 600287.SH
20130830 000921.SZ
20130830 002016.SZ
20130830 600280.SH
20130830 600257.SH
20130830 600067.SH
20130830 300223.SZ
20130830 002142.SZ
20130830 002304.SZ
20130830 600809.SH
20130830 600000.SH
20130830 600771.SH
20130830 000848.SZ
20130830 000568.SZ
20130830 600687.SH
20130830 600694.SH
20130830 601009.SH
20130830 000011.SZ
20130830 601633.SH
20130830 600778.SH
20130830 000752.SZ
20130830 000858.SZ
20130830 600193.SH
20130830 600015.SH
20130830 600338.SH
20130830 000540.SZ
20130830 600690.SH
20130830 000603.SZ
20130830 600436.SH
20130830 000831.SZ
20130830 000049.SZ
20130830 600315.SH
20130830 600309.SH
20130830 600620.SH
20130830 600335.SH
20130830 600729.SH
20130830 000661.SZ
20130830 002344.SZ
20130830 002399.SZ
20130830 600684.SH
20130830 000651.SZ
20130830 002038.SZ
20130830 300027.SZ
20130830 300288.SZ
20131031 600892.SH
20131031 000921.SZ
20131031 600519.SH
20131031 600695.SH
20131031 000757.SZ
20131031 600280.SH
20131031 600340.SH
20131031 600287.SH
20131031 000966.SZ
20131031 002016.SZ
20131031 601009.SH
20131031 001896.SZ
20131031 600067.SH
20131031 600000.SH
20131031 600257.SH
20131031 600462.SH
20131031 002304.SZ
20131031 000333.SZ
20131031 000848.SZ
20131031 000651.SZ
20131031 601633.SH
20131031 600809.SH
20131031 000540.SZ
20131031 002399.SZ
20131031 000568.SZ
20131031 600690.SH
20131031 600335.SH
20131031 000049.SZ
20131031 600309.SH
20131031 600389.SH
20131031 002142.SZ
20131031 000538.SZ
20131031 600090.SH
20131031 600083.SH
20131031 000701.SZ
20131031 000688.SZ
20131031 600988.SH
20131031 600778.SH
20131031 000603.SZ
20131031 601318.SH
20131031 600182.SH
20131031 002038.SZ
20131031 000537.SZ
20131031 000690.SZ
20131031 002344.SZ
20131031 000899.SZ
20131031 002022.SZ
20131031 000661.SZ
20131031 300348.SZ
20131031 601166.SH
20140430 600876.SH
20140430 000420.SZ
20140430 600769.SH
20140430 300223.SZ
20140430 000829.SZ
20140430 600816.SH
20140430 600519.SH
20140430 000038.SZ
20140430 000848.SZ
20140430 000957.SZ
20140430 601318.SH
20140430 000537.SZ
20140430 002304.SZ
20140430 000333.SZ
20140430 300134.SZ
20140430 600683.SH
20140430 600398.SH
20140430 603288.SH
20140430 600693.SH
20140430 601001.SH
20140430 002416.SZ
20140430 000958.SZ
20140430 000627.SZ
20140430 600291.SH
20140430 600012.SH
20140430 601336.SH
20140430 600201.SH
20140430 002210.SZ
20140430 002462.SZ
20140430 600396.SH
20140430 000651.SZ
20140430 600617.SH
20140430 000712.SZ
20140430 300295.SZ
20140430 000042.SZ
20140430 000001.SZ
20140430 000423.SZ
20140430 600730.SH
20140430 601009.SH
20140430 600694.SH
20140430 600748.SH
20140430 000625.SZ
20140430 600658.SH
20140430 000600.SZ
20140430 600180.SH
20140430 300358.SZ
20140430 000538.SZ
20140430 300146.SZ
20140430 000692.SZ
20140430 600272.SH
20140828 000420.SZ
20140828 600876.SH
20140828 300223.SZ
20140828 600816.SH
20140828 600769.SH
20140828 600382.SH
20140828 000034.SZ
20140828 002174.SZ
20140828 600519.SH
20140828 600036.SH
20140828 000540.SZ
20140828 300386.SZ
20140828 300389.SZ
20140828 600398.SH
20140828 000848.SZ
20140828 000829.SZ
20140828 000017.SZ
20140828 600340.SH
20140828 603168.SH
20140828 000957.SZ
20140828 603369.SH
20140828 000333.SZ
20140828 600291.SH
20140828 002304.SZ
20140828 000651.SZ
20140828 300384.SZ
20140828 600280.SH
20140828 603288.SH
20140828 601318.SH
20140828 002019.SZ
20140828 001896.SZ
20140828 601009.SH
20140828 603077.SH
20140828 300134.SZ
20140828 000921.SZ
20140828 600535.SH
20140828 600694.SH
20140828 000625.SZ
20140828 000979.SZ
20140828 600352.SH
20140828 603111.SH
20140828 002219.SZ
20140828 000338.SZ
20140828 600315.SH
20140828 000895.SZ
20140828 000966.SZ
20140828 600690.SH
20140828 000553.SZ
20140828 600548.SH
20140828 000062.SZ
20141031 600816.SH
20141031 000420.SZ
20141031 603188.SH
20141031 002174.SZ
20141031 600382.SH
20141031 000017.SZ
20141031 600291.SH
20141031 000034.SZ
20141031 600519.SH
20141031 002354.SZ
20141031 002180.SZ
20141031 600340.SH
20141031 000540.SZ
20141031 300406.SZ
20141031 000651.SZ
20141031 000966.SZ
20141031 300393.SZ
20141031 000957.SZ
20141031 300389.SZ
20141031 600280.SH
20141031 600398.SH
20141031 300384.SZ
20141031 000848.SZ
20141031 300386.SZ
20141031 000333.SZ
20141031 300398.SZ
20141031 600535.SH
20141031 001896.SZ
20141031 000603.SZ
20141031 002304.SZ
20141031 603288.SH
20141031 000625.SZ
20141031 601009.SH
20141031 002019.SZ
20141031 600674.SH
20141031 603168.SH
20141031 000626.SZ
20141031 601877.SH
20141031 600690.SH
20141031 000553.SZ
20141031 002373.SZ
20141031 300017.SZ
20141031 000049.SZ
20141031 000963.SZ
20141031 002294.SZ
20141031 000600.SZ
20141031 000673.SZ
20141031 002219.SZ
20141031 600886.SH
20141031 000895.SZ
20150430 600870.SH
20150430 600291.SH
20150430 600185.SH
20150430 600519.SH
20150430 600452.SH
20150430 000038.SZ
20150430 300223.SZ
20150430 000006.SZ
20150430 000626.SZ
20150430 002280.SZ
20150430 002304.SZ
20150430 300436.SZ
20150430 000963.SZ
20150430 000042.SZ
20150430 000848.SZ
20150430 600645.SH
20150430 300191.SZ
20150430 000509.SZ
20150430 300446.SZ
20150430 002348.SZ
20150430 600641.SH
20150430 000958.SZ
20150430 000615.SZ
20150430 002180.SZ
20150430 002174.SZ
20150430 600352.SH
20150430 600167.SH
20150430 002354.SZ
20150430 600305.SH
20150430 601318.SH
20150430 000034.SZ
20150430 300426.SZ
20150430 000423.SZ
20150430 600816.SH
20150430 002739.SZ
20150430 000966.SZ
20150430 002210.SZ
20150430 600201.SH
20150430 002505.SZ
20150430 002749.SZ
20150430 600958.SH
20150430 600884.SH
20150430 603188.SH
20150430 000712.SZ
20150430 300432.SZ
20150430 600074.SH
20150430 002736.SZ
20150430 300059.SZ
20150430 000929.SZ
20150430 600550.SH
20150831 600291.SH
20150831 000520.SZ
20150831 600556.SH
20150831 000831.SZ
20150831 002506.SZ
20150831 002568.SZ
20150831 300059.SZ
20150831 600816.SH
20150831 603169.SH
20150831 000038.SZ
20150831 000712.SZ
20150831 000504.SZ
20150831 600519.SH
20150831 002504.SZ
20150831 000626.SZ
20150831 600185.SH
20150831 000963.SZ
20150831 002736.SZ
20150831 601211.SH
20150831 600340.SH
20150831 601788.SH
20150831 600958.SH
20150831 002130.SZ
20150831 002769.SZ
20150831 600647.SH
20150831 300208.SZ
20150831 000048.SZ
20150831 600452.SH
20150831 603885.SH
20150831 002280.SZ
20150831 000929.SZ
20150831 000166.SZ
20150831 000333.SZ
20150831 000686.SZ
20150831 000006.SZ
20150831 601166.SH
20150831 000565.SZ
20150831 000776.SZ
20150831 600398.SH
20150831 300436.SZ
20150831 300467.SZ
20150831 002354.SZ
20150831 600883.SH
20150831 002174.SZ
20150831 601377.SH
20150831 600645.SH
20150831 600999.SH
20150831 002180.SZ
20150831 600083.SH
20150831 600369.SH
20151102 600155.SH
20151102 002506.SZ
20151102 600291.SH
20151102 300059.SZ
20151102 002568.SZ
20151102 600766.SH
20151102 000712.SZ
20151102 600753.SH
20151102 000831.SZ
20151102 002323.SZ
20151102 000038.SZ
20151102 600894.SH
20151102 600889.SH
20151102 603169.SH
20151102 603885.SH
20151102 600556.SH
20151102 000963.SZ
20151102 600519.SH
20151102 000626.SZ
20151102 300033.SZ
20151102 600816.SH
20151102 002504.SZ
20151102 000018.SZ
20151102 002354.SZ
20151102 600340.SH
20151102 002174.SZ
20151102 002143.SZ
20151102 300208.SZ
20151102 002736.SZ
20151102 000966.SZ
20151102 300017.SZ
20151102 600452.SH
20151102 000333.SZ
20151102 002280.SZ
20151102 600398.SH
20151102 000048.SZ
20151102 600647.SH
20151102 300446.SZ
20151102 601211.SH
20151102 002180.SZ
20151102 300072.SZ
20151102 601021.SH
20151102 002304.SZ
20151102 600185.SH
20151102 002130.SZ
20151102 600883.SH
20151102 600835.SH
20151102 002769.SZ
20151102 000625.SZ
20151102 601788.SH
20160503 600129.SH
20160503 000150.SZ
20160503 600100.SH
20160503 600519.SH
20160503 600870.SH
20160503 002142.SZ
20160503 600826.SH
20160503 300223.SZ
20160503 600193.SH
20160503 600366.SH
20160503 000892.SZ
20160503 000953.SZ
20160503 000626.SZ
20160503 000863.SZ
20160503 300498.SZ
20160503 600186.SH
20160503 600167.SH
20160503 600177.SH
20160503 002304.SZ
20160503 002466.SZ
20160503 603885.SH
20160503 600734.SH
20160503 300377.SZ
20160503 002517.SZ
20160503 002027.SZ
20160503 300118.SZ
20160503 603868.SH
20160503 603919.SH
20160503 002458.SZ
20160503 300484.SZ
20160503 002579.SZ
20160503 600816.SH
20160503 000848.SZ
20160503 002714.SZ
20160503 300056.SZ
20160503 000333.SZ
20160503 000627.SZ
20160503 600726.SH
20160503 300017.SZ
20160503 600876.SH
20160503 002074.SZ
20160503 000423.SZ
20160503 000957.SZ
20160503 601001.SH
20160503 601318.SH
20160503 000963.SZ
20160503 600398.SH
20160503 600719.SH
20160503 300446.SZ
20160503 300333.SZ
20160830 600129.SH
20160830 600870.SH
20160830 000150.SZ
20160830 002072.SZ
20160830 600519.SH
20160830 002027.SZ
20160830 300498.SZ
20160830 002458.SZ
20160830 002714.SZ
20160830 600052.SH
20160830 600213.SH
20160830 002517.SZ
20160830 600100.SH
20160830 300253.SZ
20160830 000626.SZ
20160830 300223.SZ
20160830 600826.SH
20160830 600338.SH
20160830 600647.SH
20160830 002466.SZ
20160830 603528.SH
20160830 002624.SZ
20160830 300519.SZ
20160830 600193.SH
20160830 600816.SH
20160830 600366.SH
20160830 002558.SZ
20160830 000036.SZ
20160830 600340.SH
20160830 300377.SZ
20160830 002157.SZ
20160830 000333.SZ
20160830 300484.SZ
20160830 002304.SZ
20160830 002366.SZ
20160830 600074.SH
20160830 600016.SH
20160830 002142.SZ
20160830 600398.SH
20160830 300533.SZ
20160830 600167.SH
20160830 600299.SH
20160830 603868.SH
20160830 603986.SH
20160830 300518.SZ
20160830 002234.SZ
20160830 603288.SH
20160830 002124.SZ
20160830 300033.SZ
20160830 600550.SH
20161031 600129.SH
20161031 002027.SZ
20161031 600338.SH
20161031 002458.SZ
20161031 600213.SH
20161031 603160.SH
20161031 300498.SZ
20161031 002517.SZ
20161031 600519.SH
20161031 002714.SZ
20161031 600608.SH
20161031 000150.SZ
20161031 600730.SH
20161031 600870.SH
20161031 002072.SZ
20161031 603816.SH
20161031 603258.SH
20161031 000820.SZ
20161031 600816.SH
20161031 002466.SZ
20161031 000813.SZ
20161031 300033.SZ
20161031 600718.SH
20161031 603658.SH
20161031 600961.SH
20161031 002234.SZ
20161031 603528.SH
20161031 002124.SZ
20161031 002815.SZ
20161031 600074.SH
20161031 600052.SH
20161031 600826.SH
20161031 601997.SH
20161031 600100.SH
20161031 300253.SZ
20161031 603868.SH
20161031 600193.SH
20161031 300519.SZ
20161031 600233.SH
20161031 600398.SH
20161031 002709.SZ
20161031 603986.SH
20161031 002304.SZ
20161031 000333.SZ
20161031 300484.SZ
20161031 002157.SZ
20161031 002142.SZ
20161031 002366.SZ
20161031 300543.SZ
20161031 002460.SZ
20170502 600306.SH
20170502 600133.SH
20170502 300628.SZ
20170502 600230.SH
20170502 600519.SH
20170502 000717.SZ
20170502 600633.SH
20170502 600338.SH
20170502 000036.SZ
20170502 300288.SZ
20170502 603444.SH
20170502 600193.SH
20170502 600167.SH
20170502 603165.SH
20170502 002304.SZ
20170502 600303.SH
20170502 600393.SH
20170502 300613.SZ
20170502 600309.SH
20170502 002625.SZ
20170502 300618.SZ
20170502 002714.SZ
20170502 000822.SZ
20170502 000011.SZ
20170502 000517.SZ
20170502 002027.SZ
20170502 000423.SZ
20170502 000963.SZ
20170502 000858.SZ
20170502 600319.SH
20170502 000848.SZ
20170502 600809.SH
20170502 603868.SH
20170502 300571.SZ
20170502 600729.SH
20170502 300637.SZ
20170502 300333.SZ
20170502 603239.SH
20170502 300518.SZ
20170502 603040.SH
20170502 603179.SH
20170502 300357.SZ
20170502 002852.SZ
20170502 002833.SZ
20170502 000820.SZ
20170502 603288.SH
20170502 000596.SZ
20170502 002802.SZ
20170502 601238.SH
20170502 600746.SH
